0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,y
-0.046116255,0.1330319,0.053602595,-0.045715105,-0.2305039,-0.026710637,-0.19424064,0.00095145655,-0.051276553,-0.33074296,0.3174313,-0.1168851,0.046389904,-0.08719936,-0.1504982,-0.0072253593,-0.09933707,0.1721921,-0.18168116,-0.107086055,-0.30892843,0.26314476,-0.17954269,0.20266666,-0.04563412,-0.24917454,-0.03479034,-0.04807293,-0.04264331,0.098583266,-0.14613669,0.2722127,0.47331572,0.37725905,-0.09498849,-0.24463306,0.26614395,0.18443987,-0.22197706,0.40713856,0.22309542,-0.32675764,-0.033132616,-0.27292418,0.07318217,-0.32147324,-0.1573168,0.09859908,0.22984174,0.21020593,0.15814549,0.12574089,-0.056727905,0.082915254,0.08879832,0.08518892,0.007797403,-0.12877601,0.13210243,-0.032437705,0.022216234,0.047004953,0.13071121,-0.034550935,0.09866317,-0.22823708,-0.05176684,0.4552053,-0.07104311,0.2424478,-0.13390125,-0.18162829,0.27522883,0.096459836,-0.32381898,-0.17325693,0.07708846,0.13476513,-0.03726116,-0.32942203,0.32845637,0.38834327,0.112815656,-0.22320578,-0.42170495,0.30988997,0.19380015,0.46425045,-0.034571864,-0.03048909,0.3497986,0.18252042,-0.26705727,-0.16643454,0.15352888,-0.48499966,-0.007402483,0.4879952,-0.12659171,-0.05276725,-4.0
-0.5100198,0.12458771,0.22023013,0.10988941,0.18044144,0.02441029,0.30465624,0.46144307,-0.1982775,-0.44760472,0.25601667,-0.18702495,-0.09293658,-0.41993454,-0.39392668,0.038727902,-0.40255132,0.10156644,-0.13077323,0.017299868,-0.4683165,0.17374422,0.12327377,-0.17986478,0.06724232,-0.2143935,0.14092204,0.09450051,0.41308397,-0.111888915,0.091700464,0.09488592,0.31483963,0.640108,-0.1530991,-0.23531273,0.23659614,0.15338428,-0.39582336,0.4631657,0.16075216,-0.6804002,0.33654436,-0.16939196,0.6616769,-0.4820316,0.1564921,0.33658898,0.28521004,0.31249887,0.0862582,0.5320671,0.092479914,0.021008406,-0.05627454,-0.19099736,-0.09761711,-0.04943007,0.12879615,0.0038840573,0.5347494,0.11629406,-0.11824901,-0.23998809,-0.22965105,-0.14445442,0.091793746,0.3032259,-0.091390766,0.16559808,-0.108778566,0.0013714747,0.54537106,0.23193032,0.11559662,-0.36323103,0.011826972,-0.15214764,-0.16933234,-0.63317096,0.5155151,0.5889499,-0.09362446,-0.17280047,-0.5244122,-0.05263981,0.24281757,0.5297173,0.09781734,-0.45884883,0.5389398,0.057980582,-0.45929623,0.06754838,0.54060775,-0.43873802,0.03469694,0.15839493,0.0328003,-0.049375184,-2.31
-0.05167631,0.19863047,-0.062485885,0.060395744,-0.049751773,-0.022467477,-0.22279209,-0.062053617,0.013114443,-0.36602515,0.4596033,-0.20439857,-0.0063621844,-0.0034286054,-0.20938969,0.12914196,-0.046335567,0.07295156,-0.08497527,-0.21659058,-0.2570895,0.1479055,-0.16385803,0.16524538,-0.05660931,-0.117928386,-0.024168821,-0.04741757,-0.07015837,0.08936316,-0.02328922,0.31750497,0.4186885,0.25279012,-0.12803791,-0.22934943,0.196078,0.26357308,-0.15588745,0.42967474,0.15911983,-0.42619047,-0.028223531,-0.13703822,0.07179994,-0.21712084,-0.15370461,0.008347472,0.27347866,0.18299864,0.16039734,-0.016427951,-0.11798436,0.022382392,0.041507207,0.22226168,-0.08801096,-0.08261225,0.16524185,0.12978782,-0.049120177,-0.021076197,0.17857836,-0.03535861,-0.011964057,-0.13423693,-0.045998737,0.36797473,-0.11138487,0.3112737,-0.14835511,-0.17169625,0.37063915,0.07815092,-0.38718322,-0.11157818,0.041529752,0.16849492,0.16061194,-0.42141172,0.26611456,0.27679977,0.0964619,-0.16271019,-0.2574677,0.33604237,0.19591904,0.45342216,-0.07983755,-0.088768795,0.39714667,0.15996386,-0.32226795,-0.23016816,0.040556215,-0.540749,0.041610982,0.49134427,-0.10432458,0.016959477,-3.2
0.09314455,0.04948037,0.043588504,-0.26532662,-0.14510955,-0.13230176,-0.15191878,-0.23348787,0.03263449,-0.16086657,0.5143802,-0.10889103,-0.042529088,-0.028508015,-0.29579976,-0.06305498,-0.06157673,-0.050904673,-0.14012447,-0.24819988,-0.19946635,0.51159847,-0.34400046,-0.06327443,0.22269875,0.22111489,-0.12801254,-0.42362225,0.3162562,0.101719126,-0.2560142,0.20885378,0.3280891,-0.2213244,-0.10059455,-0.03392879,0.06401293,0.24168178,-0.2903423,0.24978879,0.1587053,0.008953641,0.06611666,-0.2831414,0.018866045,-0.2647762,-0.1521252,0.09697286,0.47394386,0.3698696,0.35884613,0.010422155,0.06453089,0.2600378,-0.119946584,0.009374744,0.14870572,-0.15336032,0.23182628,0.022710655,-0.06284219,-0.18543229,-0.14351696,0.33304924,-0.381613,-0.23711848,0.040470134,0.2962705,0.15256137,0.14000005,-0.06539786,0.11462537,0.23659185,-0.011472307,-0.27099177,-0.08033479,-0.07836452,-0.17751627,-0.15184914,-0.14121604,0.2601135,0.23688062,-0.037817955,-0.062573135,-0.63550067,0.4779672,-0.0283512,0.24049923,-0.2269277,0.04926022,0.4410637,0.021182572,-0.19721399,-0.33808577,0.19117,-0.40374997,0.13752352,0.14766695,-0.45124054,0.13239336,-1.29
-0.17764802,0.2632254,-0.19192053,-0.32432306,-0.21188694,-0.23576489,-0.17663276,-0.20258357,0.08747416,0.0066026407,0.3994714,-0.25509018,-0.119712144,-0.11042014,-0.078834035,-0.09165121,-0.09664243,0.112365454,-0.0606795,-0.3917084,-0.21047057,0.48524225,-0.33792707,0.055723824,0.39212474,0.12552918,-0.12986743,-0.20181508,0.48610544,-0.04439347,-0.24832448,0.019594694,0.26071006,-0.0776764,-0.23643409,-0.09362473,0.049133305,0.17452921,-0.16852517,0.20634657,0.21414828,0.099981196,0.120664075,-0.19350189,-0.15185434,-0.12798734,-0.32932723,0.19645189,0.41297254,0.498324,0.29313982,-0.1250568,-0.12957281,0.07307079,-0.06993984,0.007211299,0.059746314,-0.014229517,0.14158182,0.06333624,0.005715933,-0.1653165,0.04995,0.08243359,-0.46557066,-0.32095683,-0.053947546,0.25550893,0.04799367,0.16166885,-0.121620625,0.17196962,0.2988163,0.13874704,-0.23552342,-0.06768536,-0.18063277,-0.020327512,-0.21079274,-0.14590167,0.27326834,0.20340915,-0.06833417,-0.05126865,-0.36875087,0.20180048,-0.15344088,0.2294953,-0.20097065,0.0042239293,0.52631944,-0.0023719855,-0.1540021,-0.38314304,0.4192917,-0.3791642,0.3327682,0.20455202,-0.41005516,0.022241574,-3.999
0.095106445,0.00021664482,-0.023843141,-0.017021585,-0.14940873,-0.18875259,-0.1380385,-0.1954479,-0.13722548,-0.20565931,0.2349982,-0.12538078,0.13576674,-0.11508947,-0.23898059,-0.13898759,-0.016302237,0.12120211,-0.05804135,-0.14549404,-0.10072526,0.19737023,-0.21766002,0.23598355,0.095790386,-0.1615111,-0.12392692,-0.062401675,0.005182032,-0.09026143,0.036384687,0.31979603,0.28945363,0.02069098,-0.17104302,-0.24570046,0.37930018,0.18650045,-0.24202289,0.29409742,0.1882473,-0.24422075,0.14804621,-0.02071938,-0.040770087,-0.19725817,-0.4354695,0.05041568,0.3386088,0.22605768,0.19415157,0.20610362,-0.030383825,-0.05268794,0.09748932,0.21475339,-0.018004503,-0.066423245,0.08910938,-0.030394,-0.24323171,-0.11860573,0.14243475,0.038725026,-0.051699694,-0.13081548,-0.0697283,0.32747486,-0.07792603,0.3531875,-0.13343409,-0.26889515,0.21059033,-0.12197602,-0.24440715,-0.04599388,0.024211517,0.05088126,0.05761498,-0.21687426,0.16875635,0.2181806,0.09843219,-0.09182314,-0.43546644,0.16978994,0.07101169,0.5958487,0.0013607726,-0.040882513,0.3184281,0.11355924,-0.002843494,-0.27000204,0.1905058,-0.4111076,0.09423408,0.4052054,-0.2777161,-0.084101,-2.17
0.10465805,-0.028957922,-0.027258426,-0.1697928,-0.084151044,-0.18162747,-0.17222196,-0.34045228,0.11081144,-0.19145644,0.27962893,-0.19023937,0.024597578,-0.027661059,-0.32914174,-0.05659639,-0.15532167,-0.0686057,-0.14458716,-0.27244797,-0.11374779,0.44701403,-0.23013124,-0.07450603,0.23546043,0.12521729,-0.10483471,-0.34692982,0.47305876,0.16284776,-0.29389286,0.008850373,0.3474678,-0.17339462,-0.24238229,-0.03682077,0.07218206,0.29785874,-0.18033537,0.2959062,0.23933554,0.15894021,0.102259174,-0.09204324,-0.13473703,-0.1471628,-0.22068226,0.09071131,0.29879123,0.36878902,0.46406952,-0.076543294,0.04440984,0.15395503,-0.08086159,-0.015849728,0.079816535,-0.16120088,0.09855388,-0.026037753,-0.09172733,-0.16015533,-0.037188686,0.22932011,-0.435575,-0.24035671,-0.024476588,0.16553524,0.08368955,0.11713459,0.003835095,0.13594568,0.30998248,-0.17826062,-0.21681055,-0.012785047,0.05128087,-0.034005776,-0.15526186,-0.21346685,0.28593865,0.24226181,-0.025969744,-0.026032148,-0.5494367,0.4433415,-0.17101566,0.27870426,-0.23124886,0.12747622,0.4992764,0.048345283,-0.15279281,-0.23450786,0.34429395,-0.28240487,0.23415919,0.17748936,-0.4919976,0.15515587,-4.47
-0.0523223,0.08873534,-0.1584069,-0.026558224,-0.16558763,-0.023617616,-0.11567092,-0.16583717,-0.1426029,-0.3264044,0.47908995,-0.19945674,0.018423362,-0.18594937,-0.14475594,-0.083092384,-0.07542318,0.20833002,-0.14233153,-0.12389613,-0.18659583,0.09332155,-0.22223684,0.11385118,-0.049018968,-0.090749025,-0.14582412,-0.15060222,0.012933345,0.08600426,-0.06122181,0.24403839,0.39542863,0.08777356,-0.17491995,-0.31610665,0.2595538,0.16691515,-0.19234468,0.30490756,0.3506954,-0.25855908,0.018748954,-0.14733508,-0.047230236,-0.31176862,-0.23427548,0.018072376,0.32026967,0.12397201,0.12695344,0.1583761,-0.10233807,-0.0700108,0.1209353,0.24157484,-0.030705968,-0.13645586,0.18403193,-0.03373932,-0.053839445,-0.022097992,0.19427109,0.05998986,0.17613506,-0.16313183,-0.09321696,0.4209134,-0.025186041,0.3142738,0.07443322,-0.24917105,0.120500855,0.052949827,-0.22436173,-0.14631055,0.072674334,0.18919839,-0.021121984,-0.3222104,0.38720563,0.16998507,0.20744205,-0.14900704,-0.4888416,0.27832457,0.06810432,0.55540866,-0.037290055,0.04725808,0.22550097,0.16416965,-0.1551841,-0.28365734,0.1300766,-0.4887542,0.022752902,0.34351683,-0.19337693,-0.042376965,-2.68
0.1612794,0.09953921,0.039501276,0.26428333,0.0106758075,-0.25011465,-0.008968089,-0.2411627,-0.22217768,-0.087579966,0.25434497,-0.2752868,-0.016355244,-0.24536921,-0.18038231,-0.19125812,-0.0216757,-0.10984045,-0.19159956,-0.006379999,-0.04710899,0.019589594,-0.13687223,0.13353837,0.3296509,-0.1663271,-0.23205745,-0.04198065,0.4448816,0.26047125,0.22773719,-0.1433997,0.41765308,0.08150173,-0.38179877,-0.3914776,0.009788461,0.05790107,-0.2606651,0.3140213,0.25233456,0.1035178,0.5454211,-0.115778446,-0.12696494,-0.14454053,-0.24930455,0.013020243,0.32181555,0.40650615,0.386673,0.18370436,0.110070914,-0.24447115,-0.07183119,0.10772967,-0.10652488,-0.046695042,0.24267326,-0.08864111,-0.058768865,0.151833,0.15608405,0.17851768,-0.34531948,-0.11784607,-0.11261413,0.34636799,-0.2288012,0.140164,-0.18856333,-0.14736141,0.4250282,-0.14197032,0.066176765,0.09871584,0.23445715,0.053545143,-0.1421673,-0.06032229,0.066188745,0.5382199,-0.01292818,-0.24574918,-0.42691648,0.054181445,0.037018396,0.688005,-0.0024746705,-0.15423883,0.68234134,-0.19783081,-0.0082253665,-0.14637125,0.4527113,-0.12853907,0.12907633,0.54463726,-0.14326061,-0.12854739,-0.24
0.00019677203,0.04849662,-0.11292548,0.023320772,-0.10156702,-0.10540506,-0.1724537,-0.28311688,-0.124402836,-0.21412806,0.3030353,-0.22867517,0.10840134,-0.14912263,-0.17061853,-0.016655892,0.10206249,0.18233804,-0.06566851,-0.16195583,-0.2169006,0.065425456,-0.13161106,0.04212431,0.18187302,-0.19112973,-0.029774847,0.05103496,0.07348176,0.04841051,-0.031989235,0.2174889,0.3192426,0.058837708,-0.27224144,-0.26870465,0.06877299,0.17024018,-0.21537925,0.21608888,0.24237776,-0.19079867,0.05942631,-0.008291346,0.05756061,-0.2894622,-0.2558549,0.13110285,0.21287237,0.23513617,0.24101354,0.0709539,-0.13392286,0.04282815,0.11523459,0.2592014,-0.074443035,-0.045974422,0.30504635,-0.055607144,-0.25647163,-0.010635235,0.34977165,0.0025333695,-0.038630724,-0.3223461,-0.13191004,0.58297944,-0.08814495,0.23492366,-0.026659392,-0.18513347,0.3713876,-0.114946865,-0.27652776,0.029616235,-0.040901873,0.27117375,0.050530575,-0.24659348,0.13564888,0.26086637,0.13063012,-0.20872535,-0.3386749,0.17150372,0.022888027,0.5283502,0.070541315,0.031230504,0.461137,-0.02896284,0.036559,-0.27862966,0.2703806,-0.36767474,-0.088671915,0.40952042,-0.2149673,-0.11240435,-3.13
0.27160004,0.04909035,0.028840318,0.061219756,-0.1544624,-0.2669755,-0.28920406,-0.24744825,-0.13653064,-0.3049658,0.073237024,-0.11796012,0.3258552,-0.110188104,-0.27009925,0.025950296,0.1265741,0.2284532,0.16834149,-0.2239318,-0.0010847695,0.269168,-0.049410447,0.42478347,-0.067495115,0.044907093,-0.20303658,-0.11369696,0.22923984,-0.37485015,0.18681204,0.45813626,0.33028156,-0.13509387,-0.5116058,-0.14784381,0.53478634,0.30323124,-0.039646402,0.25456107,-0.018689826,-0.15915452,0.35779452,0.056636557,-0.030025538,-0.22482519,-0.6451529,0.215645,0.39135793,-0.027034974,0.5003736,0.2024626,0.08481506,0.21096192,-0.21586262,-0.029037364,-0.039106846,0.099496156,0.24022907,-0.079863146,-0.14437173,-0.30637968,0.0015200262,0.08948279,-0.26481885,-0.15685292,0.1564371,0.0687165,-0.10147781,-0.020391734,-0.124369204,-0.42905378,0.36410242,-0.2993771,-0.27076125,-0.09891582,0.16112857,-0.089932576,-0.14530253,-0.084494546,0.009671574,-0.057015687,-0.23759298,-0.33076993,-0.46043453,0.098701164,0.10552751,0.85771084,0.091402784,0.050935898,0.32199106,0.22593565,0.25475857,-0.7712951,0.13802879,-0.2597363,-0.058392808,0.2234954,-0.4008631,-0.17160936,-7.0
0.18852863,0.08212996,-0.11632063,-0.07494518,-0.36624926,-0.03145619,-0.04472124,-0.14275111,0.06342913,-0.10777924,0.44631308,-0.15593411,0.0364292,-0.18767382,-0.19741532,-0.042108785,-0.14212468,0.10786262,0.19546467,-0.11344224,-0.06695326,0.21282193,-0.2231124,0.07802148,0.12907524,-0.005044903,-0.08449945,-0.30032724,0.016515838,-0.10599942,0.047579587,0.13699824,0.34801036,0.1419991,-0.21600172,-0.12847605,0.30507663,0.3881448,-0.00900108,0.23010759,0.011265568,-0.1543611,0.03442603,-0.19646865,-0.10318418,-0.19509444,-0.30860502,0.05448274,0.48389634,0.17358896,0.020510241,0.03334476,0.04868276,-0.024705514,0.029591989,0.16535541,-0.26274642,-0.16260922,0.15311587,-0.15174063,-0.25938845,-0.013433031,0.16532585,0.07651729,-0.021528354,-0.28027874,0.09118767,0.27879196,-0.10930284,0.2748623,6.9476664e-06,-0.3005755,0.13539726,0.2691693,-0.14219227,-0.10957266,0.113284364,0.28088546,0.13639922,-0.5749229,0.11875192,0.096082926,0.13208039,-0.12850998,-0.33061954,0.28430498,-0.1500929,0.50962114,0.03284943,-0.041769013,0.2999283,0.022362452,-0.15140142,-0.17045948,0.19205469,-0.4768904,0.06868317,0.29455423,-0.48311013,-0.031802744,-1.4880000000000002
-0.008566277,0.002652724,-0.14221857,-0.07776796,-0.31926557,-0.062442027,0.09180343,-0.23317465,-0.0544701,-0.36110577,0.46536088,-0.36906877,-0.18677673,-0.20752516,-0.09214273,-0.18092652,-0.1618932,0.18889865,-0.055583138,0.054732747,-0.07222447,0.009868027,-0.09424324,0.18319166,0.038468886,0.048226047,-0.15386353,-0.24064359,0.057224907,-0.07186636,0.083546795,0.045340974,0.47508234,0.031427424,-0.14653489,-0.25277025,0.37896207,0.14037111,-0.21193555,0.32319078,0.27839732,-0.28083336,-0.12846275,-0.21076524,-0.06999234,-0.3390644,-0.3015238,0.16122031,0.44715816,-0.09274192,0.10992005,0.13726185,-0.022841755,-0.058766354,0.030500432,0.16047798,-0.023566857,-0.2212508,0.089074425,-0.044145264,-0.047713436,0.02073786,0.038384136,-0.04732718,0.014451492,-0.16064066,-0.05585162,0.24354894,0.07796765,0.12927446,0.09635009,-0.3146452,0.11169615,0.15415892,-0.083991066,-0.19518383,0.1367518,0.27637595,-0.08300185,-0.2876926,0.30097544,0.10020552,0.117561296,-0.14157546,-0.54757655,0.33752275,-0.01666021,0.5248543,-0.13424028,-0.113626,0.1399723,0.13398688,-0.24975531,-0.24400826,0.18156607,-0.47458926,0.105254315,0.19664922,-0.39495456,0.1148711,-2.12
-0.029656298,0.14593925,0.034095015,-0.06344298,-0.23195218,0.0013112768,-0.23526049,-0.026205087,-0.06643868,-0.3280573,0.3350563,-0.13403927,0.0055540614,-0.10151646,-0.15500382,0.018545022,-0.12008411,0.18801486,-0.16134454,-0.078919016,-0.27369386,0.25227362,-0.18629277,0.22529721,-0.04770754,-0.22072642,-0.009449722,-0.044998784,-0.010600695,0.10011238,-0.100515775,0.25623742,0.4892858,0.3544619,-0.11263189,-0.22468299,0.23839185,0.18433972,-0.23167701,0.38716635,0.24535748,-0.29459232,-0.02211667,-0.27306396,0.06450389,-0.33275962,-0.15794842,0.073337786,0.23514295,0.2263893,0.14496553,0.12695134,-0.07889601,0.078871824,0.108151175,0.11333156,0.0051853396,-0.15077274,0.10998629,-0.023527985,-0.0049274727,0.081730545,0.14748651,-0.019209132,0.10663656,-0.23349607,-0.033239983,0.44272217,-0.040229723,0.24852689,-0.10964857,-0.18619372,0.27163032,0.08656237,-0.3230297,-0.16869123,0.06586591,0.14810856,-0.02549831,-0.3220581,0.32894063,0.3610895,0.120611556,-0.21735819,-0.42172164,0.32049313,0.17862044,0.46003085,-0.04236582,-0.01213904,0.33352795,0.18411358,-0.2568109,-0.17754626,0.19060297,-0.5206578,0.015556893,0.48776773,-0.1221632,-0.07382732,-7.21
-0.00055206136,0.12948878,-0.106181845,-0.02892583,-0.17976108,-0.075400256,-0.124245666,-0.2313191,-0.09844929,-0.19325356,0.4026652,-0.19281487,0.0075562093,-0.1510315,-0.22476776,-0.07392683,-0.06869513,0.11488095,-0.11915621,-0.11417202,-0.22357479,0.13056244,-0.28318724,0.09967304,0.071801126,-0.016409017,-0.17367136,-0.16236123,0.18854238,0.11268089,-0.09537486,0.16023995,0.3383796,0.07450513,-0.11385879,-0.24892671,0.13266763,0.11391825,-0.27971676,0.35517797,0.37094036,-0.17311071,0.13109078,-0.11549552,-0.070521235,-0.21318597,-0.20756175,0.06629866,0.31334323,0.28701097,0.17546739,0.19853906,-0.039893165,-0.084045395,0.055185884,0.1457328,-0.02129244,-0.1096852,0.17206721,0.0008444894,-0.1090683,-0.017372001,0.03379799,0.050733123,-0.021219643,-0.12908219,-0.12008102,0.37799138,-0.060639124,0.25456607,0.027102295,-0.18375607,0.18110682,0.037752386,-0.16034958,-0.08153545,-0.015240101,0.063678645,-0.0025286241,-0.26370725,0.3489028,0.25718433,0.089644596,-0.14624736,-0.47089648,0.2541902,0.018100334,0.5670488,-0.035604287,0.05131978,0.36312667,0.05800665,-0.12405748,-0.32561538,0.18053499,-0.42822734,0.030621931,0.3059857,-0.20946588,-0.051699366,-2.596
-0.003710337,0.104203664,-0.12241627,-0.08921879,-0.17434184,-0.03511973,-0.18325558,-0.13139254,-0.15808627,-0.2507108,0.42497057,-0.14730725,0.029721702,-0.1944687,-0.18171498,0.013305485,-0.022863744,0.22142267,-0.08236947,-0.12906672,-0.21326914,0.13603343,-0.28017783,0.13631514,-0.04215813,-0.13079324,-0.029727522,-0.12442347,-0.013896366,0.086195506,-0.018696,0.29302034,0.4058473,0.07476869,-0.20084786,-0.26784983,0.18894105,0.22631045,-0.19966155,0.26891258,0.3236195,-0.22922659,0.101959065,-0.1667428,-0.057675324,-0.25655666,-0.19088137,0.013245751,0.30138868,0.20444302,0.07245819,0.12914367,-0.094429515,0.00061173737,0.15509096,0.28848806,-0.08018677,-0.14032677,0.18008351,0.0232043,-0.08733098,0.005317559,0.2722814,0.11319301,0.19582732,-0.17382629,-0.06404467,0.4393266,-0.08340368,0.36147636,0.036486037,-0.1971472,0.14413497,0.04217607,-0.25786787,-0.09425125,0.08793192,0.14661534,0.03224908,-0.33977887,0.3868277,0.20418239,0.21365623,-0.16152994,-0.42870617,0.2948245,0.051145423,0.52854145,0.042295333,0.030287337,0.24544385,0.21505594,-0.12852614,-0.30784544,0.19061096,-0.49459356,0.022299886,0.39067683,-0.15195774,-0.13631439,-8.23
-0.022184763,0.018927272,-0.105441675,-0.006989873,-0.14229304,-0.14102821,-0.16160077,-0.11139279,-0.18925032,-0.20277064,0.34488913,-0.10406964,0.08652246,-0.16582671,-0.20059794,-0.108366415,-0.013305962,0.10561525,-0.08289175,-0.20003696,-0.11695765,0.15831928,-0.3353554,0.16212124,-0.036889773,-0.234653,-0.13192764,-0.091971934,-0.025387136,0.011994123,-0.010042775,0.28936106,0.2738961,0.05241993,-0.16146016,-0.26297116,0.33605683,0.24484275,-0.20790905,0.33660337,0.24558356,-0.28769413,0.08001629,-0.07000326,-0.044283938,-0.21034242,-0.32123733,-0.014668203,0.30681354,0.25855023,0.087194726,0.21145043,-0.047409512,-0.060657635,0.15489204,0.25635007,-0.016714865,-0.08428154,0.2007589,-0.04026611,-0.17791815,-0.07633194,0.18709865,0.07825282,0.11802419,-0.15562403,-0.116824016,0.47010946,-0.09960747,0.37992823,-0.057122253,-0.2475285,0.11115072,-0.06448348,-0.26915404,-0.099601194,0.056060307,0.05516261,0.0355393,-0.33689,0.3115343,0.22201173,0.17760684,-0.059587643,-0.40819937,0.26391578,0.095650665,0.55788815,0.03846251,-0.016033722,0.31190616,0.12576553,-0.07167326,-0.29006732,0.123018414,-0.49763688,0.07556394,0.38045514,-0.18158889,-0.083128795,-3.15
0.018266775,0.21888214,-0.014117258,-0.16682112,-0.23308592,-0.20011066,-0.14669855,-0.13798279,-0.07293445,-0.07847166,0.32140306,-0.22804612,0.10352098,-0.19197984,-0.20679346,0.07901206,-0.1567353,0.15714692,0.03959335,-0.33632666,-0.15799828,0.25139534,-0.29641128,0.09073652,0.14385837,0.042511214,-0.07591669,-0.12633224,0.03298408,-0.09152971,-0.13206367,0.18879478,0.35154265,0.077125005,-0.2821952,-0.06154756,0.32535324,0.30259478,-0.071841925,0.17791684,0.20503567,0.020135688,0.09890576,-0.15295076,-0.1456606,-0.2577975,-0.32242575,0.056235917,0.3848517,0.22281201,0.13746011,0.097753346,-0.027386904,0.027862169,0.11551547,0.28019112,-0.14071457,-0.09947093,0.19037959,-0.051864196,-0.14832886,-0.043029305,0.14415069,-0.019756405,-0.12037088,-0.30481246,-0.0051354268,0.27957422,-0.1323526,0.27302015,-0.107782684,-0.1957898,0.23980477,0.11967843,-0.17435987,-0.11077181,0.078756966,0.20657879,-0.005873732,-0.34054443,0.19649062,0.06515691,0.085159704,-0.10199098,-0.26742306,0.34070936,0.04631439,0.48823687,0.106342,-0.132688,0.32919177,0.16152039,-0.19623865,-0.13898273,0.13860223,-0.40915406,0.1589997,0.46029544,-0.2809517,-0.18608487,-2.322
-0.02325726,0.117423676,-0.019956918,-0.062006343,-0.2090424,-0.03132702,-0.19336446,-0.051365938,-0.116737895,-0.28845277,0.3613249,-0.13331679,0.04595004,-0.112294674,-0.16441712,0.0065481053,-0.06797601,0.18445925,-0.16807826,-0.118838824,-0.25399974,0.20315367,-0.22467978,0.16665725,-0.043197017,-0.19751868,-0.03028506,-0.065905176,-0.03877225,0.08678176,-0.09591742,0.29534772,0.4409495,0.26009005,-0.123056084,-0.2628094,0.23417585,0.1865074,-0.2229725,0.35778964,0.25553936,-0.28572643,0.013752012,-0.22618292,0.01045245,-0.30492514,-0.19195357,0.058691204,0.25712508,0.22809032,0.122263916,0.11940845,-0.09273898,0.025076773,0.12561072,0.15378433,-0.009439747,-0.15884218,0.15674941,-0.0029505682,-0.01782703,0.026324311,0.18470779,0.016215136,0.148819,-0.21681173,-0.08055766,0.44947287,-0.07404325,0.30589014,-0.062402714,-0.18633537,0.21897013,0.093575634,-0.30864638,-0.14103635,0.062117513,0.13871327,-0.001635908,-0.32977754,0.36300698,0.3032905,0.14606115,-0.20665859,-0.40032515,0.2917188,0.1484048,0.49680397,0.01429792,0.016968263,0.31817067,0.1787471,-0.20727038,-0.20955038,0.17373204,-0.4924451,-0.008010013,0.45977396,-0.11452007,-0.09825205,-6.29
0.12528746,-0.013603868,-0.08019598,-0.0023736418,-0.0553363,-0.20142035,-0.22280668,-0.18558528,-0.20108952,-0.2430508,0.2153267,-0.19836082,0.17187239,-0.11844773,-0.24335133,-0.15024737,-0.08795138,0.11299649,-0.10262894,-0.12883647,-0.008333627,0.19622357,-0.15335271,0.21140693,0.09058372,-0.24739896,-0.14249024,-0.20553316,0.13336572,0.06600314,0.0046832543,0.16802768,0.33586738,0.11371795,-0.28723815,-0.31168517,0.3391125,0.1751737,-0.16347113,0.34533787,0.123914726,-0.052400652,0.09366794,0.051142942,-0.06767508,-0.18957135,-0.33395454,0.09941132,0.2748992,0.24023218,0.21152179,0.08704149,-0.030538615,-0.021160066,0.09532604,0.21324833,-0.028236609,-0.09062496,0.062152896,0.03151994,-0.17270772,0.06731322,0.1557246,0.076760456,-0.0807301,-0.18099035,-0.1347289,0.3858568,-0.13220993,0.25652283,-0.08681258,-0.20109314,0.17933188,-0.19914454,-0.13496709,-0.09156061,0.072013624,0.020049704,-0.04746639,-0.23666824,0.28647915,0.16340324,0.11527441,-0.08817707,-0.3538163,0.14745563,0.068803705,0.58078897,-0.03676369,-0.106357366,0.47518104,0.02719951,0.08943189,-0.22352399,0.20677532,-0.41943777,0.11635185,0.41150478,-0.36796427,-0.021712307,-3.536
